**  Dictionary **

paper: Paper
session: unique session identifier

treatment: denotes the different treatments in the experiment
	Label of treatments are as follows
		BNL (baseline no lottery) -> Baseline
		BL (baseline lottery) -> Lottery
		C4530 and C6520 -> One Game (with corresponding a and b)
		5C4530 and 5C6520 -> Five Actions (with corresponding a and b)

period: period in session
fixed_id: subject identifier in session
partner_fixed_id: identifier in session of partner
a and b: payoff variables that change across games
game: # that denotes the 16 possible a and b combinations
action: = stag in all treatments but Five Actions where it goes from 1 to 5 (with 5 corresponding to stag)
o_action: action of partner in that period

*****


session,treatment,period,fixed_id,partner_fixed_id,a,b,game,action,o_action
104,BL,11,14,17,25,20,2,1,1
104,BL,11,14,17,85,30,15,0,1
104,BL,11,14,17,65,30,11,1,1
104,BL,11,14,17,45,10,5,1,1
104,BL,11,14,17,25,30,3,1,1
104,BL,11,14,17,45,30,7,1,1
104,BL,11,14,17,45,40,8,1,1
104,BL,11,14,17,85,40,16,1,1
104,BL,11,15,8,45,40,8,1,1
104,BL,11,15,8,85,20,14,0,0
104,BL,11,15,8,45,20,6,1,1
104,BL,11,15,8,25,10,1,1,1
104,BL,11,15,8,65,30,11,1,0
104,BL,11,15,8,85,10,13,0,0
104,BL,11,15,8,85,30,15,0,0
104,BL,11,15,8,65,10,9,0,0
104,BL,11,15,8,85,40,16,0,0
104,BL,11,15,8,25,30,3,1,1
104,BL,11,15,8,65,40,12,1,0
104,BL,11,15,8,45,30,7,1,1
104,BL,11,15,8,25,20,2,1,1
104,BL,11,15,8,65,20,10,0,0
104,BL,11,15,8,45,10,5,1,1
104,BL,11,15,8,25,40,4,1,1
104,BL,11,16,7,25,30,3,1,1
104,BL,11,16,7,65,20,10,1,0
104,BL,11,16,7,85,20,14,1,0
104,BL,11,16,7,25,20,2,1,1
104,BL,11,16,7,85,40,16,0,0
104,BL,11,16,7,65,30,11,1,0
104,BL,11,16,7,45,40,8,1,1
104,BL,11,16,7,25,10,1,1,1
104,BL,11,16,7,65,10,9,0,0
104,BL,11,16,7,45,30,7,1,1
104,BL,11,16,7,85,30,15,0,0
104,BL,11,16,7,85,10,13,0,0
104,BL,11,16,7,45,10,5,1,0
104,BL,11,16,7,45,20,6,1,1
104,BL,11,16,7,25,40,4,1,1
104,BL,11,16,7,65,40,12,1,1
104,BL,11,17,14,45,20,6,1,1
104,BL,11,17,14,65,10,9,1,0
104,BL,11,17,14,45,10,5,1,1
104,BL,11,17,14,65,40,12,1,1
104,BL,11,17,14,25,10,1,1,1
104,BL,11,17,14,25,30,3,1,1
104,BL,11,17,14,65,20,10,1,0
104,BL,11,17,14,85,30,15,1,0
104,BL,11,17,14,85,20,14,1,0
104,BL,11,17,14,25,20,2,1,1
104,BL,11,17,14,65,30,11,1,1
104,BL,11,17,14,45,40,8,1,1
104,BL,11,17,14,85,40,16,1,1
104,BL,11,17,14,25,40,4,1,1
104,BL,11,17,14,85,10,13,1,0
104,BL,11,17,14,45,30,7,1,1
104,BL,11,18,13,25,10,1,1,1
104,BL,11,18,13,45,40,8,1,1
104,BL,11,18,13,85,20,14,0,0
104,BL,11,18,13,45,30,7,1,1
104,BL,11,18,13,85,10,13,0,0
104,BL,11,18,13,25,40,4,1,1
104,BL,11,18,13,65,20,10,0,0
104,BL,11,18,13,65,30,11,1,1
104,BL,11,18,13,45,10,5,1,1
104,BL,11,18,13,45,20,6,1,1
104,BL,11,18,13,85,40,16,0,0
104,BL,11,18,13,85,30,15,0,0
104,BL,11,18,13,65,10,9,0,1
104,BL,11,18,13,25,20,2,1,1
104,BL,11,18,13,65,40,12,1,1
104,BL,11,18,13,25,30,3,1,1
104,BL,11,19,6,45,30,7,1,1
104,BL,11,19,6,25,10,1,1,1
104,BL,11,19,6,85,20,14,0,0
104,BL,11,19,6,85,40,16,1,0
104,BL,11,19,6,25,40,4,1,1
104,BL,11,19,6,25,30,3,1,1
104,BL,11,19,6,65,20,10,0,0
104,BL,11,19,6,65,40,12,1,1
104,BL,11,19,6,45,10,5,1,0
104,BL,11,19,6,85,10,13,0,0
104,BL,11,19,6,65,30,11,1,0
104,BL,11,19,6,25,20,2,1,1
104,BL,11,19,6,45,20,6,1,0
104,BL,11,19,6,85,30,15,1,0
104,BL,11,19,6,65,10,9,0,0
104,BL,11,19,6,45,40,8,1,1
104,BL,11,20,5,65,10,9,0,0
104,BL,11,20,5,85,20,14,0,0
104,BL,11,20,5,65,30,11,0,0
104,BL,11,20,5,45,20,6,1,1
104,BL,11,20,5,85,40,16,0,0
104,BL,11,20,5,85,30,15,0,0
104,BL,11,20,5,65,40,12,1,1
104,BL,11,20,5,25,40,4,1,1
104,BL,11,20,5,85,10,13,0,0
104,BL,11,20,5,25,10,1,1,1
104,BL,11,20,5,45,10,5,1,1
104,BL,11,20,5,65,20,10,0,0
104,BL,11,20,5,25,20,2,1,1
104,BL,11,20,5,45,40,8,1,0
104,BL,11,20,5,25,30,3,1,1
104,BL,11,20,5,45,30,7,1,1
104,BL,12,1,13,45,10,5,0,1
104,BL,12,1,13,65,30,11,0,1
104,BL,12,1,13,25,40,4,1,1
104,BL,12,1,13,25,20,2,1,1
104,BL,12,1,13,65,10,9,0,1
104,BL,12,1,13,85,30,15,0,0
104,BL,12,1,13,85,10,13,0,0
104,BL,12,1,13,25,30,3,1,1
104,BL,12,1,13,45,30,7,1,1
104,BL,12,1,13,25,10,1,1,1
104,BL,12,1,13,65,20,10,0,1
104,BL,12,1,13,45,40,8,1,1
104,BL,12,1,13,65,40,12,1,1
104,BL,12,1,13,45,20,6,1,1
104,BL,12,1,13,85,20,14,0,0
104,BL,12,1,13,85,40,16,0,0
104,BL,12,2,14,85,30,15,0,1
104,BL,12,2,14,65,30,11,0,1
104,BL,12,2,14,25,30,3,1,1
104,BL,12,2,14,25,20,2,1,1
104,BL,12,2,14,45,20,6,1,1
104,BL,12,2,14,45,40,8,1,1
104,BL,12,2,14,85,10,13,0,0
104,BL,12,2,14,25,10,1,1,1
104,BL,12,2,14,45,10,5,0,1
104,BL,12,2,14,65,20,10,0,1
104,BL,12,2,14,85,20,14,0,0
104,BL,12,2,14,65,40,12,1,1
104,BL,12,2,14,65,10,9,0,0
104,BL,12,2,14,45,30,7,1,1
104,BL,12,2,14,85,40,16,0,1
104,BL,12,2,14,25,40,4,1,1
104,BL,12,3,17,45,10,5,1,1
104,BL,12,3,17,45,40,8,1,1
104,BL,12,3,17,65,30,11,1,1
104,BL,12,3,17,25,10,1,1,1
104,BL,12,3,17,85,40,16,1,0
104,BL,12,3,17,25,20,2,1,1
104,BL,12,3,17,65,20,10,1,0
104,BL,12,3,17,85,30,15,1,0
104,BL,12,3,17,65,10,9,1,0
104,BL,12,3,17,45,20,6,1,1
104,BL,12,3,17,65,40,12,1,1
104,BL,12,3,17,85,10,13,1,0
104,BL,12,3,17,25,40,4,1,1
104,BL,12,3,17,25,30,3,1,1
104,BL,12,3,17,85,20,14,1,0
104,BL,12,3,17,45,30,7,1,1
104,BL,12,4,18,65,20,10,1,0
104,BL,12,4,18,65,40,12,0,1
104,BL,12,4,18,25,10,1,0,1
104,BL,12,4,18,45,30,7,0,1
104,BL,12,4,18,25,40,4,0,1
104,BL,12,4,18,25,20,2,0,1
104,BL,12,4,18,65,30,11,1,1
104,BL,12,4,18,85,10,13,1,0
104,BL,12,4,18,85,30,15,1,0
104,BL,12,4,18,45,40,8,0,1
104,BL,12,4,18,45,10,5,1,1
104,BL,12,4,18,85,40,16,1,0
104,BL,12,4,18,45,20,6,1,1
104,BL,12,4,18,25,30,3,0,1
104,BL,12,4,18,65,10,9,1,0
104,BL,12,4,18,85,20,14,1,0
104,BL,12,5,9,65,30,11,0,1
104,BL,12,5,9,45,10,5,1,0
104,BL,12,5,9,25,30,3,1,1
104,BL,12,5,9,45,20,6,1,1
104,BL,12,5,9,45,30,7,1,1
104,BL,12,5,9,25,10,1,1,1
104,BL,12,5,9,85,30,15,0,0
104,BL,12,5,9,65,20,10,0,0
104,BL,12,5,9,85,20,14,0,0
104,BL,12,5,9,85,40,16,0,1
104,BL,12,5,9,65,10,9,0,0
104,BL,12,5,9,25,20,2,1,1
104,BL,12,5,9,85,10,13,0,0
104,BL,12,5,9,45,40,8,1,1
104,BL,12,5,9,25,40,4,1,1
104,BL,12,5,9,65,40,12,0,1
104,BL,12,6,10,45,40,8,1,1
104,BL,12,6,10,45,20,6,1,1
104,BL,12,6,10,65,40,12,1,1
104,BL,12,6,10,85,40,16,0,1
104,BL,12,6,10,25,30,3,1,1
104,BL,12,6,10,85,10,13,0,0
104,BL,12,6,10,65,30,11,1,1
104,BL,12,6,10,65,10,9,0,1
104,BL,12,6,10,85,20,14,0,1
104,BL,12,6,10,65,20,10,0,1
104,BL,12,6,10,25,10,1,1,1
104,BL,12,6,10,85,30,15,0,1
104,BL,12,6,10,45,30,7,1,1
104,BL,12,6,10,45,10,5,0,1
104,BL,12,6,10,25,40,4,1,1
104,BL,12,6,10,25,20,2,1,1
104,BL,12,7,19,85,40,16,0,1
104,BL,12,7,19,25,10,1,1,1
104,BL,12,7,19,65,30,11,0,1
104,BL,12,7,19,85,30,15,0,1
104,BL,12,7,19,85,20,14,0,0
104,BL,12,7,19,65,40,12,1,1
104,BL,12,7,19,45,20,6,1,1
104,BL,12,7,19,25,40,4,1,1
104,BL,12,7,19,45,40,8,1,1
104,BL,12,7,19,65,10,9,0,0
104,BL,12,7,19,85,10,13,0,0
104,BL,12,7,19,45,30,7,1,1
104,BL,12,7,19,65,20,10,0,0
104,BL,12,7,19,25,30,3,1,1
104,BL,12,7,19,45,10,5,0,1
104,BL,12,7,19,25,20,2,1,1
104,BL,12,8,20,85,10,13,0,0
104,BL,12,8,20,45,30,7,1,1
104,BL,12,8,20,65,10,9,0,0
104,BL,12,8,20,45,40,8,1,1
104,BL,12,8,20,85,20,14,0,0
104,BL,12,8,20,65,40,12,0,1
104,BL,12,8,20,45,10,5,1,1
104,BL,12,8,20,65,20,10,0,0
104,BL,12,8,20,25,40,4,1,1
104,BL,12,8,20,25,30,3,1,1
104,BL,12,8,20,85,40,16,1,0
104,BL,12,8,20,25,20,2,1,1
104,BL,12,8,20,45,20,6,1,1
104,BL,12,8,20,65,30,11,0,0
104,BL,12,8,20,85,30,15,1,0
104,BL,12,8,20,25,10,1,1,1
104,BL,12,9,5,25,30,3,1,1
104,BL,12,9,5,45,40,8,1,1
104,BL,12,9,5,25,20,2,1,1
104,BL,12,9,5,25,40,4,1,1
104,BL,12,9,5,85,10,13,0,0
104,BL,12,9,5,65,10,9,0,0
104,BL,12,9,5,45,20,6,1,1
104,BL,12,9,5,65,30,11,1,0
104,BL,12,9,5,25,10,1,1,1
104,BL,12,9,5,85,20,14,0,0
104,BL,12,9,5,65,20,10,0,0
104,BL,12,9,5,85,40,16,1,0
104,BL,12,9,5,85,30,15,0,0
104,BL,12,9,5,65,40,12,1,0
104,BL,12,9,5,45,30,7,1,1
104,BL,12,9,5,45,10,5,0,1
104,BL,12,10,6,65,40,12,1,1
104,BL,12,10,6,25,10,1,1,1
104,BL,12,10,6,65,20,10,1,0
104,BL,12,10,6,25,30,3,1,1
104,BL,12,10,6,45,40,8,1,1
104,BL,12,10,6,45,10,5,1,0
104,BL,12,10,6,85,10,13,0,0
104,BL,12,10,6,85,30,15,1,0
104,BL,12,10,6,45,20,6,1,1
104,BL,12,10,6,65,30,11,1,1
104,BL,12,10,6,25,40,4,1,1
104,BL,12,10,6,65,10,9,1,0
104,BL,12,10,6,85,20,14,1,0
104,BL,12,10,6,25,20,2,1,1
104,BL,12,10,6,45,30,7,1,1
104,BL,12,10,6,85,40,16,1,0
104,BL,12,11,15,45,10,5,0,1
104,BL,12,11,15,45,40,8,1,1
104,BL,12,11,15,65,30,11,1,1
104,BL,12,11,15,25,30,3,1,1
104,BL,12,11,15,25,40,4,1,1
104,BL,12,11,15,85,30,15,0,0
104,BL,12,11,15,45,30,7,1,1
104,BL,12,11,15,65,40,12,1,1
104,BL,12,11,15,65,10,9,0,0
104,BL,12,11,15,45,20,6,1,1
104,BL,12,11,15,25,20,2,1,1
104,BL,12,11,15,85,10,13,0,0
104,BL,12,11,15,65,20,10,1,0
104,BL,12,11,15,25,10,1,0,1
104,BL,12,11,15,85,40,16,0,0
104,BL,12,11,15,85,20,14,0,0
104,BL,12,12,16,25,40,4,1,1
104,BL,12,12,16,85,20,14,0,0
104,BL,12,12,16,85,30,15,0,0
104,BL,12,12,16,85,10,13,0,0
104,BL,12,12,16,25,30,3,1,1
104,BL,12,12,16,45,20,6,0,1
104,BL,12,12,16,85,40,16,0,0
104,BL,12,12,16,65,30,11,0,1
104,BL,12,12,16,25,10,1,1,1
104,BL,12,12,16,45,40,8,1,1
104,BL,12,12,16,65,40,12,0,1
104,BL,12,12,16,45,30,7,1,1
104,BL,12,12,16,65,20,10,0,0
104,BL,12,12,16,45,10,5,0,1
104,BL,12,12,16,25,20,2,1,1
104,BL,12,12,16,65,10,9,0,0
104,BL,12,13,1,25,20,2,1,1
104,BL,12,13,1,65,30,11,1,0
104,BL,12,13,1,25,10,1,1,1
104,BL,12,13,1,45,40,8,1,1
104,BL,12,13,1,65,40,12,1,1
104,BL,12,13,1,25,40,4,1,1
104,BL,12,13,1,25,30,3,1,1
104,BL,12,13,1,45,30,7,1,1
104,BL,12,13,1,45,20,6,1,1
104,BL,12,13,1,85,40,16,0,0
104,BL,12,13,1,85,20,14,0,0
104,BL,12,13,1,65,10,9,1,0
104,BL,12,13,1,45,10,5,1,0
104,BL,12,13,1,85,30,15,0,0
104,BL,12,13,1,85,10,13,0,0
104,BL,12,13,1,65,20,10,1,0
104,BL,12,14,2,45,20,6,1,1
104,BL,12,14,2,65,10,9,0,0
104,BL,12,14,2,85,10,13,0,0
104,BL,12,14,2,25,10,1,1,1
104,BL,12,14,2,65,30,11,1,0
104,BL,12,14,2,85,30,15,1,0
104,BL,12,14,2,45,10,5,1,0
104,BL,12,14,2,65,40,12,1,1
104,BL,12,14,2,25,40,4,1,1
104,BL,12,14,2,45,40,8,1,1
104,BL,12,14,2,85,40,16,1,0
104,BL,12,14,2,65,20,10,1,0
104,BL,12,14,2,45,30,7,1,1
104,BL,12,14,2,85,20,14,0,0
104,BL,12,14,2,25,30,3,1,1
104,BL,12,14,2,25,20,2,1,1
104,BL,12,15,11,85,10,13,0,0
104,BL,12,15,11,45,40,8,1,1
104,BL,12,15,11,85,30,15,0,0
104,BL,12,15,11,45,10,5,1,0
104,BL,12,15,11,85,40,16,0,0
104,BL,12,15,11,25,20,2,1,1
104,BL,12,15,11,25,40,4,1,1
104,BL,12,15,11,45,30,7,1,1
104,BL,12,15,11,45,20,6,1,1
104,BL,12,15,11,25,30,3,1,1
104,BL,12,15,11,85,20,14,0,0
104,BL,12,15,11,65,40,12,1,1
104,BL,12,15,11,65,20,10,0,1
104,BL,12,15,11,25,10,1,1,0
104,BL,12,15,11,65,10,9,0,0
104,BL,12,15,11,65,30,11,1,1
104,BL,12,16,12,65,10,9,0,0
104,BL,12,16,12,65,40,12,1,0
104,BL,12,16,12,65,30,11,1,0
104,BL,12,16,12,25,30,3,1,1
104,BL,12,16,12,85,30,15,0,0
104,BL,12,16,12,45,40,8,1,1
104,BL,12,16,12,85,40,16,0,0
104,BL,12,16,12,85,20,14,0,0
104,BL,12,16,12,25,20,2,1,1
104,BL,12,16,12,45,30,7,1,1
104,BL,12,16,12,45,20,6,1,0
104,BL,12,16,12,25,40,4,1,1
104,BL,12,16,12,25,10,1,1,1
104,BL,12,16,12,85,10,13,0,0
104,BL,12,16,12,65,20,10,0,0
104,BL,12,16,12,45,10,5,1,0
104,BL,12,17,3,65,40,12,1,1
104,BL,12,17,3,65,20,10,0,1
104,BL,12,17,3,25,30,3,1,1
104,BL,12,17,3,25,10,1,1,1
104,BL,12,17,3,45,10,5,1,1
104,BL,12,17,3,45,30,7,1,1
104,BL,12,17,3,85,40,16,0,1
104,BL,12,17,3,85,10,13,0,1
104,BL,12,17,3,85,20,14,0,1
104,BL,12,17,3,65,10,9,0,1
104,BL,12,17,3,25,20,2,1,1
104,BL,12,17,3,45,40,8,1,1
104,BL,12,17,3,45,20,6,1,1
104,BL,12,17,3,25,40,4,1,1
104,BL,12,17,3,85,30,15,0,1
104,BL,12,17,3,65,30,11,1,1
104,BL,12,18,4,45,10,5,1,1
104,BL,12,18,4,45,30,7,1,0
104,BL,12,18,4,25,20,2,1,0
104,BL,12,18,4,25,40,4,1,0
104,BL,12,18,4,85,30,15,0,1
104,BL,12,18,4,85,20,14,0,1
104,BL,12,18,4,45,20,6,1,1
104,BL,12,18,4,45,40,8,1,0
104,BL,12,18,4,65,40,12,1,0
104,BL,12,18,4,25,10,1,1,0
104,BL,12,18,4,85,40,16,0,1
104,BL,12,18,4,65,20,10,0,1
104,BL,12,18,4,65,30,11,1,1
104,BL,12,18,4,65,10,9,0,1
104,BL,12,18,4,25,30,3,1,0
104,BL,12,18,4,85,10,13,0,1
104,BL,12,19,7,25,40,4,1,1
104,BL,12,19,7,45,10,5,1,0
104,BL,12,19,7,85,20,14,0,0
104,BL,12,19,7,85,30,15,1,0
104,BL,12,19,7,65,20,10,0,0
104,BL,12,19,7,85,10,13,0,0
104,BL,12,19,7,65,30,11,1,0
104,BL,12,19,7,65,10,9,0,0
104,BL,12,19,7,25,30,3,1,1
104,BL,12,19,7,25,20,2,1,1
104,BL,12,19,7,45,40,8,1,1
104,BL,12,19,7,85,40,16,1,0
104,BL,12,19,7,25,10,1,1,1
104,BL,12,19,7,45,30,7,1,1
104,BL,12,19,7,45,20,6,1,1
104,BL,12,19,7,65,40,12,1,1
104,BL,12,20,8,65,40,12,1,0
104,BL,12,20,8,25,20,2,1,1
104,BL,12,20,8,25,40,4,1,1
104,BL,12,20,8,45,10,5,1,1
104,BL,12,20,8,85,10,13,0,0
104,BL,12,20,8,65,20,10,0,0
104,BL,12,20,8,45,40,8,1,1
104,BL,12,20,8,45,30,7,1,1
104,BL,12,20,8,25,10,1,1,1
104,BL,12,20,8,85,40,16,0,1
104,BL,12,20,8,85,30,15,0,1
104,BL,12,20,8,65,10,9,0,0
104,BL,12,20,8,45,20,6,1,1
104,BL,12,20,8,25,30,3,1,1
104,BL,12,20,8,65,30,11,0,0
104,BL,12,20,8,85,20,14,0,0
104,BL,13,1,14,65,30,11,0,1
104,BL,13,1,14,85,40,16,0,1
104,BL,13,1,14,45,10,5,0,1
104,BL,13,1,14,65,40,12,1,1
104,BL,13,1,14,85,20,14,0,0
104,BL,13,1,14,65,20,10,0,1
104,BL,13,1,14,25,40,4,1,1
104,BL,13,1,14,65,10,9,0,0
104,BL,13,1,14,85,10,13,0,0
104,BL,13,1,14,85,30,15,0,1
104,BL,13,1,14,25,20,2,1,1
104,BL,13,1,14,25,10,1,1,1
104,BL,13,1,14,45,20,6,1,1
104,BL,13,1,14,45,30,7,1,1
104,BL,13,1,14,45,40,8,1,1
104,BL,13,1,14,25,30,3,1,1
104,BL,13,2,13,45,30,7,1,1
104,BL,13,2,13,85,10,13,0,1
104,BL,13,2,13,45,40,8,1,1
104,BL,13,2,13,25,40,4,1,1
104,BL,13,2,13,25,30,3,1,1
104,BL,13,2,13,65,20,10,0,1
104,BL,13,2,13,45,10,5,0,1
104,BL,13,2,13,65,40,12,1,0
104,BL,13,2,13,85,40,16,0,0
104,BL,13,2,13,45,20,6,1,1
104,BL,13,2,13,25,20,2,1,1
104,BL,13,2,13,85,20,14,0,0
104,BL,13,2,13,65,30,11,1,1
104,BL,13,2,13,65,10,9,0,1
104,BL,13,2,13,25,10,1,1,1
104,BL,13,2,13,85,30,15,0,0
104,BL,13,3,18,65,40,12,1,1
104,BL,13,3,18,25,20,2,1,1
104,BL,13,3,18,65,20,10,1,0
104,BL,13,3,18,85,40,16,1,1
104,BL,13,3,18,25,40,4,1,1
104,BL,13,3,18,45,30,7,1,1
104,BL,13,3,18,25,30,3,1,1
104,BL,13,3,18,65,10,9,1,0
104,BL,13,3,18,85,10,13,0,0
104,BL,13,3,18,85,20,14,0,0
104,BL,13,3,18,25,10,1,1,1
104,BL,13,3,18,45,40,8,1,1
104,BL,13,3,18,65,30,11,1,1
104,BL,13,3,18,45,10,5,1,1
104,BL,13,3,18,45,20,6,1,1
104,BL,13,3,18,85,30,15,0,0
104,BL,13,4,17,25,10,1,0,1
104,BL,13,4,17,65,40,12,1,1
104,BL,13,4,17,45,20,6,1,1
104,BL,13,4,17,65,30,11,1,1
104,BL,13,4,17,85,10,13,1,1
104,BL,13,4,17,85,30,15,1,1
104,BL,13,4,17,65,10,9,1,1
104,BL,13,4,17,25,40,4,0,1
104,BL,13,4,17,45,10,5,1,1
104,BL,13,4,17,85,40,16,1,1
104,BL,13,4,17,45,40,8,0,1
104,BL,13,4,17,25,20,2,0,1
104,BL,13,4,17,25,30,3,0,1
104,BL,13,4,17,45,30,7,0,1
104,BL,13,4,17,65,20,10,1,1
104,BL,13,4,17,85,20,14,1,1
104,BL,13,5,10,25,40,4,1,1
104,BL,13,5,10,45,40,8,0,1
104,BL,13,5,10,85,40,16,0,1
104,BL,13,5,10,25,20,2,1,1
104,BL,13,5,10,45,10,5,1,1
104,BL,13,5,10,25,10,1,1,1
104,BL,13,5,10,85,20,14,0,1
104,BL,13,5,10,45,30,7,1,1
104,BL,13,5,10,45,20,6,1,1
104,BL,13,5,10,65,10,9,0,1
104,BL,13,5,10,85,30,15,0,1
104,BL,13,5,10,65,30,11,0,1
104,BL,13,5,10,65,40,12,1,1
104,BL,13,5,10,25,30,3,1,1
104,BL,13,5,10,85,10,13,0,0
104,BL,13,5,10,65,20,10,0,1
104,BL,13,6,9,45,20,6,1,1
104,BL,13,6,9,25,10,1,1,1
104,BL,13,6,9,85,40,16,0,1
104,BL,13,6,9,45,30,7,1,1
104,BL,13,6,9,85,10,13,0,0
104,BL,13,6,9,65,40,12,1,1
104,BL,13,6,9,25,20,2,1,1
104,BL,13,6,9,25,40,4,1,1
104,BL,13,6,9,25,30,3,1,1
104,BL,13,6,9,45,40,8,1,1
104,BL,13,6,9,65,30,11,1,1
104,BL,13,6,9,65,20,10,0,0
104,BL,13,6,9,45,10,5,0,0
104,BL,13,6,9,85,30,15,0,0
104,BL,13,6,9,65,10,9,0,0
104,BL,13,6,9,85,20,14,0,0
104,BL,13,7,20,65,20,10,0,0
104,BL,13,7,20,25,40,4,1,1
104,BL,13,7,20,65,10,9,0,0
104,BL,13,7,20,65,30,11,0,0
104,BL,13,7,20,85,40,16,0,0
104,BL,13,7,20,85,10,13,0,0
104,BL,13,7,20,25,30,3,1,1
104,BL,13,7,20,25,10,1,1,1
104,BL,13,7,20,45,30,7,1,1
104,BL,13,7,20,45,10,5,0,1
104,BL,13,7,20,85,20,14,0,0
104,BL,13,7,20,25,20,2,1,1
104,BL,13,7,20,45,20,6,1,1
104,BL,13,7,20,65,40,12,1,1
104,BL,13,7,20,45,40,8,1,1
104,BL,13,7,20,85,30,15,0,0
104,BL,13,8,19,25,10,1,1,1
104,BL,13,8,19,65,30,11,1,1
104,BL,13,8,19,85,40,16,0,1
104,BL,13,8,19,25,40,4,1,1
104,BL,13,8,19,25,20,2,1,1
104,BL,13,8,19,45,30,7,1,1
104,BL,13,8,19,85,20,14,0,0
104,BL,13,8,19,85,10,13,0,0
104,BL,13,8,19,65,40,12,0,1
104,BL,13,8,19,45,20,6,1,1
104,BL,13,8,19,65,20,10,0,0
104,BL,13,8,19,25,30,3,1,1
104,BL,13,8,19,85,30,15,0,0
104,BL,13,8,19,65,10,9,0,0
104,BL,13,8,19,45,10,5,1,1
104,BL,13,8,19,45,40,8,1,1
104,BL,13,9,6,25,20,2,1,1
104,BL,13,9,6,25,30,3,1,1
104,BL,13,9,6,45,20,6,1,1
104,BL,13,9,6,45,30,7,1,1
104,BL,13,9,6,65,30,11,1,1
104,BL,13,9,6,85,30,15,0,0
104,BL,13,9,6,45,10,5,0,0
104,BL,13,9,6,85,10,13,0,0
104,BL,13,9,6,65,40,12,1,1
104,BL,13,9,6,25,40,4,1,1
104,BL,13,9,6,85,40,16,1,0
104,BL,13,9,6,25,10,1,1,1
104,BL,13,9,6,45,40,8,1,1
104,BL,13,9,6,65,20,10,0,0
104,BL,13,9,6,85,20,14,0,0
104,BL,13,9,6,65,10,9,0,0
104,BL,13,10,5,25,30,3,1,1
104,BL,13,10,5,65,40,12,1,1
104,BL,13,10,5,45,30,7,1,1
104,BL,13,10,5,25,40,4,1,1
104,BL,13,10,5,25,10,1,1,1
104,BL,13,10,5,85,30,15,1,0
104,BL,13,10,5,25,20,2,1,1
104,BL,13,10,5,45,20,6,1,1
104,BL,13,10,5,65,20,10,1,0
104,BL,13,10,5,85,20,14,1,0
104,BL,13,10,5,65,30,11,1,0
104,BL,13,10,5,65,10,9,1,0
104,BL,13,10,5,45,40,8,1,0
104,BL,13,10,5,85,40,16,1,0
104,BL,13,10,5,45,10,5,1,1
104,BL,13,10,5,85,10,13,0,0
104,BL,13,11,16,25,10,1,0,1
104,BL,13,11,16,85,30,15,0,0
104,BL,13,11,16,65,20,10,1,0
104,BL,13,11,16,85,20,14,0,0
104,BL,13,11,16,25,20,2,1,1
104,BL,13,11,16,45,40,8,1,1
104,BL,13,11,16,65,10,9,0,0
104,BL,13,11,16,85,10,13,0,0
104,BL,13,11,16,25,40,4,1,1
104,BL,13,11,16,25,30,3,1,1
104,BL,13,11,16,45,10,5,0,0
104,BL,13,11,16,85,40,16,0,0
104,BL,13,11,16,65,40,12,1,1
104,BL,13,11,16,45,20,6,1,1
104,BL,13,11,16,45,30,7,1,1
104,BL,13,11,16,65,30,11,1,0
104,BL,13,12,15,65,20,10,0,0
104,BL,13,12,15,25,10,1,1,1
104,BL,13,12,15,25,20,2,1,1
104,BL,13,12,15,85,40,16,0,0
104,BL,13,12,15,85,30,15,0,0
104,BL,13,12,15,85,20,14,0,0
104,BL,13,12,15,45,40,8,1,1
104,BL,13,12,15,65,10,9,0,0
104,BL,13,12,15,45,30,7,1,1
104,BL,13,12,15,45,10,5,0,0
104,BL,13,12,15,25,30,3,1,1
104,BL,13,12,15,65,40,12,1,1
104,BL,13,12,15,45,20,6,0,1
104,BL,13,12,15,25,40,4,1,1
104,BL,13,12,15,65,30,11,0,1
104,BL,13,12,15,85,10,13,0,0
104,BL,13,13,2,85,40,16,0,0
104,BL,13,13,2,45,10,5,1,0
104,BL,13,13,2,65,20,10,1,0
104,BL,13,13,2,65,40,12,0,1
104,BL,13,13,2,85,10,13,1,0
104,BL,13,13,2,85,20,14,0,0
104,BL,13,13,2,65,30,11,1,1
104,BL,13,13,2,45,40,8,1,1
104,BL,13,13,2,45,30,7,1,1
104,BL,13,13,2,25,40,4,1,1
104,BL,13,13,2,45,20,6,1,1
104,BL,13,13,2,25,30,3,1,1
104,BL,13,13,2,65,10,9,1,0
104,BL,13,13,2,85,30,15,0,0
104,BL,13,13,2,25,20,2,1,1
104,BL,13,13,2,25,10,1,1,1
104,BL,13,14,1,25,40,4,1,1
104,BL,13,14,1,65,30,11,1,0
104,BL,13,14,1,45,30,7,1,1
104,BL,13,14,1,65,10,9,0,0
104,BL,13,14,1,25,20,2,1,1
104,BL,13,14,1,65,40,12,1,1
104,BL,13,14,1,85,30,15,1,0
104,BL,13,14,1,85,20,14,0,0
104,BL,13,14,1,45,10,5,1,0
104,BL,13,14,1,45,20,6,1,1
104,BL,13,14,1,65,20,10,1,0
104,BL,13,14,1,25,10,1,1,1
104,BL,13,14,1,85,40,16,1,0
104,BL,13,14,1,45,40,8,1,1
104,BL,13,14,1,85,10,13,0,0
104,BL,13,14,1,25,30,3,1,1
104,BL,13,15,12,25,10,1,1,1
104,BL,13,15,12,85,40,16,0,0
104,BL,13,15,12,85,20,14,0,0
